YEAR,GEO,DGUID,Seasonal adjustment,Estimates,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2021,Canada,2016A000011124,Seasonally adjusted at annual rates,From general governments,Dollars,81,millions,6,v62305990,1.1.39,212,,,,0
2021,Canada,2016A000011124,Seasonally adjusted at annual rates,From non-residents,Dollars,81,millions,6,v62305991,1.1.40,0,,,,0
2021,Canada,2016A000011124,Seasonally adjusted at annual rates,Equals: gross saving and capital transfers,Dollars,81,millions,6,v62305992,1.1.41,172672,,,,0
2021,Canada,2016A000011124,Seasonally adjusted at annual rates,Less: non-financial capital acquisitions,Dollars,81,millions,6,v62305993,1.1.42,252668,,,,0
2021,Canada,2016A000011124,Seasonally adjusted at annual rates,Fixed capital,Dollars,81,millions,6,v62305994,1.1.43,253604,,,,0
2021,Canada,2016A000011124,Seasonally adjusted at annual rates,New assets,Dollars,81,millions,6,v62305995,1.1.44,245600,,,,0
2021,Canada,2016A000011124,Seasonally adjusted at annual rates,Existing assets,Dollars,81,millions,6,v62305996,1.1.45,8004,,,,0
2021,Canada,2016A000011124,Seasonally adjusted at annual rates,Inventories,Dollars,81,millions,6,v62305997,1.1.46,-936,,,,0
2021,Canada,2016A000011124,Seasonally adjusted at annual rates,Equals: net lending or net borrowing,Dollars,81,millions,6,v62305998,1.1.47,-79996,,,,0
2021,Canada,2016A000011124,Unadjusted,Compensation of employees,Dollars,81,millions,6,v62305999,1.2.1,331303,,,,0
2021,Canada,2016A000011124,Unadjusted,Paid to residents by resident entities,Dollars,81,millions,6,v62306000,1.2.2,331030,,,,0
2021,Canada,2016A000011124,Unadjusted,Paid to residents by non-resident entities,Dollars,81,millions,6,v62306001,1.2.3,273,,,,0
2021,Canada,2016A000011124,Unadjusted,Plus: net mixed income,Dollars,81,millions,6,v62306002,1.2.4,56611,,,,0
2021,Canada,2016A000011124,Unadjusted,Non-farm,Dollars,81,millions,6,v62306003,1.2.5,22556,,,,0
2021,Canada,2016A000011124,Unadjusted,Farm,Dollars,81,millions,6,v62306004,1.2.6,3080,,,,0
2021,Canada,2016A000011124,Unadjusted,Rental income of households,Dollars,81,millions,6,v62306005,1.2.7,30975,,,,0
2021,Canada,2016A000011124,Unadjusted,Plus: net property income,Dollars,81,millions,6,v62306006,1.2.8,41385,,,,0
2021,Canada,2016A000011124,Unadjusted,Property income received,Dollars,81,millions,6,v62306007,1.2.9,58010,,,,0
2021,Canada,2016A000011124,Unadjusted,Less: property income paid,Dollars,81,millions,6,v62306008,1.2.10,16625,,,,0
2021,Canada,2016A000011124,Unadjusted,Equals: primary household income,Dollars,81,millions,6,v62306009,1.2.11,429299,,,,0
2021,Canada,2016A000011124,Unadjusted,Primary household income,Dollars,81,millions,6,v62306010,1.2.12,429299,,,,0
2021,Canada,2016A000011124,Unadjusted,Plus: current transfers received,Dollars,81,millions,6,v62306011,1.2.13,102815,,,,0
2021,Canada,2016A000011124,Unadjusted,From non-profit institutions serving households,Dollars,81,millions,6,v62306012,1.2.14,2849,,,,0
2021,Canada,2016A000011124,Unadjusted,From corporations,Dollars,81,millions,6,v62306013,1.2.15,30776,,,,0
2021,Canada,2016A000011124,Unadjusted,From general governments,Dollars,81,millions,6,v62306014,1.2.16,68400,,,,0
2021,Canada,2016A000011124,Unadjusted,Employment insurance benefits,Dollars,81,millions,6,v62306015,1.2.17,6391,,,,0
2021,Canada,2016A000011124,Unadjusted,Social security benefits,Dollars,81,millions,6,v62306016,1.2.18,19638,,,,0
2021,Canada,2016A000011124,Unadjusted,Other benefits,Dollars,81,millions,6,v62306017,1.2.19,42371,,,,0
2021,Canada,2016A000011124,Unadjusted,From non-residents,Dollars,81,millions,6,v62306018,1.2.20,790,,,,0
2021,Canada,2016A000011124,Unadjusted,Less: current transfers paid,Dollars,81,millions,6,v62306019,1.2.21,157805,,,,0
2021,Canada,2016A000011124,Unadjusted,To non-profit institutions serving households,Dollars,81,millions,6,v62306020,1.2.22,5551,,,,0
2021,Canada,2016A000011124,Unadjusted,To corporations,Dollars,81,millions,6,v62306021,1.2.23,42308,,,,0
2021,Canada,2016A000011124,Unadjusted,To general governments,Dollars,81,millions,6,v62306022,1.2.24,107931,,,,0
2021,Canada,2016A000011124,Unadjusted,Personal income tax,Dollars,81,millions,6,v62306023,1.2.25,83354,,,,0
2021,Canada,2016A000011124,Unadjusted,Other current transfers,Dollars,81,millions,6,v62306024,1.2.26,24577,,,,0
2021,Canada,2016A000011124,Unadjusted,Of which: contributions to social insurance plans,Dollars,81,millions,6,v62306025,1.2.27,21300,,,,0
2021,Canada,2016A000011124,Unadjusted,To non-residents,Dollars,81,millions,6,v62306026,1.2.28,2015,,,,0
2021,Canada,2016A000011124,Unadjusted,Equals: household disposable income,Dollars,81,millions,6,v62306027,1.2.29,374309,,,,0
2021,Canada,2016A000011124,Unadjusted,Household disposable income,Dollars,81,millions,6,v62306028,1.2.30,374309,,,,0
2021,Canada,2016A000011124,Unadjusted,Less: household final consumption expenditure,Dollars,81,millions,6,v62306029,1.2.31,354360,,,,0
2021,Canada,2016A000011124,Unadjusted,Plus: change in pension entitlements,Dollars,81,millions,6,v105775423,1.2.48,11532,,,,0
2021,Canada,2016A000011124,Unadjusted,Equals: household net saving,Dollars,81,millions,6,v62306030,1.2.32,31481,,,,0
2021,Canada,2016A000011124,Unadjusted,Household saving rate,Percent,239,units,0,v62306031,1.2.33,8.4,,,,1
2021,Canada,2016A000011124,Unadjusted,Household net saving,Dollars,81,millions,6,v62306032,1.2.34,31481,,,,0
2021,Canada,2016A000011124,Unadjusted,Plus: consumption of fixed capital at replacement cost,Dollars,81,millions,6,v62306033,1.2.35,20337,,,,0
2021,Canada,2016A000011124,Unadjusted,Plus: net capital transfers received,Dollars,81,millions,6,v62306034,1.2.36,-673,,,,0
2021,Canada,2016A000011124,Unadjusted,From non-profit institutions serving households,Dollars,81,millions,6,v62306035,1.2.37,-726,,,,0
2021,Canada,2016A000011124,Unadjusted,From corporations,Dollars,81,millions,6,v62306036,1.2.38,0,,,,0
2021,Canada,2016A000011124,Unadjusted,From general governments,Dollars,81,millions,6,v62306037,1.2.39,53,,,,0
2021,Canada,2016A000011124,Unadjusted,From non-residents,Dollars,81,millions,6,v62306038,1.2.40,0,,,,0
2021,Canada,2016A000011124,Unadjusted,Equals: gross saving and capital transfers,Dollars,81,millions,6,v62306039,1.2.41,51145,,,,0
2021,Canada,2016A000011124,Unadjusted,Less: non-financial capital acquisitions,Dollars,81,millions,6,v62306040,1.2.42,59895,,,,0
2021,Canada,2016A000011124,Unadjusted,Fixed capital,Dollars,81,millions,6,v62306041,1.2.43,60291,,,,0
2021,Canada,2016A000011124,Unadjusted,New assets,Dollars,81,millions,6,v62306042,1.2.44,57937,,,,0
2021,Canada,2016A000011124,Unadjusted,Existing assets,Dollars,81,millions,6,v62306043,1.2.45,2354,,,,0
2021,Canada,2016A000011124,Unadjusted,Inventories,Dollars,81,millions,6,v62306044,1.2.46,-396,,,,0
2021,Canada,2016A000011124,Unadjusted,Equals: net lending or net borrowing,Dollars,81,millions,6,v62306045,1.2.47,-8750,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Compensation of employees,Dollars,81,millions,6,v62305952,1.1.1,1351912,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Paid to residents by resident entities,Dollars,81,millions,6,v62305953,1.1.2,1350816,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Paid to residents by non-resident entities,Dollars,81,millions,6,v62305954,1.1.3,1096,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Plus: net mixed income,Dollars,81,millions,6,v62305955,1.1.4,227812,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Non-farm,Dollars,81,millions,6,v62305956,1.1.5,94892,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Farm,Dollars,81,millions,6,v62305957,1.1.6,7728,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Rental income of households,Dollars,81,millions,6,v62305958,1.1.7,125192,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Plus: net property income,Dollars,81,millions,6,v62305959,1.1.8,163236,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Property income received,Dollars,81,millions,6,v62305960,1.1.9,231040,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Less: property income paid,Dollars,81,millions,6,v62305961,1.1.10,67804,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Equals: primary household income,Dollars,81,millions,6,v62305962,1.1.11,1742960,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Primary household income,Dollars,81,millions,6,v62305963,1.1.12,1742960,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Plus: current transfers received,Dollars,81,millions,6,v62305964,1.1.13,423072,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,From non-profit institutions serving households,Dollars,81,millions,6,v62305965,1.1.14,11956,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,From corporations,Dollars,81,millions,6,v62305966,1.1.15,122036,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,From general governments,Dollars,81,millions,6,v62305967,1.1.16,285908,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Employment insurance benefits,Dollars,81,millions,6,v62305968,1.1.17,23564,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Social security benefits,Dollars,81,millions,6,v62305969,1.1.18,80380,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Other benefits,Dollars,81,millions,6,v62305970,1.1.19,181964,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,From non-residents,Dollars,81,millions,6,v62305971,1.1.20,3172,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Less: current transfers paid,Dollars,81,millions,6,v62305972,1.1.21,666168,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,To non-profit institutions serving households,Dollars,81,millions,6,v62305973,1.1.22,22644,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,To corporations,Dollars,81,millions,6,v62305974,1.1.23,168468,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,To general governments,Dollars,81,millions,6,v62305975,1.1.24,468120,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Personal income tax,Dollars,81,millions,6,v62305976,1.1.25,334932,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Other current transfers,Dollars,81,millions,6,v62305977,1.1.26,133188,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Of which: contributions to social insurance plans,Dollars,81,millions,6,v62305978,1.1.27,121772,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,To non-residents,Dollars,81,millions,6,v62305979,1.1.28,6936,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Equals: household disposable income,Dollars,81,millions,6,v62305980,1.1.29,1499864,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Household disposable income,Dollars,81,millions,6,v62305981,1.1.30,1499864,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Less: household final consumption expenditure,Dollars,81,millions,6,v62305982,1.1.31,1414220,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Plus: change in pension entitlements,Dollars,81,millions,6,v105775422,1.1.48,46432,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Equals: household net saving,Dollars,81,millions,6,v62305983,1.1.32,132076,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Household saving rate,Percent,239,units,0,v62305984,1.1.33,8.8,,,,1
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Household net saving,Dollars,81,millions,6,v62305985,1.1.34,132076,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Plus: consumption of fixed capital at replacement cost,Dollars,81,millions,6,v62305986,1.1.35,84988,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Plus: net capital transfers received,Dollars,81,millions,6,v62305987,1.1.36,-2364,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,From non-profit institutions serving households,Dollars,81,millions,6,v62305988,1.1.37,-2916,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,From corporations,Dollars,81,millions,6,v62305989,1.1.38,0,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,From general governments,Dollars,81,millions,6,v62305990,1.1.39,552,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,From non-residents,Dollars,81,millions,6,v62305991,1.1.40,0,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Equals: gross saving and capital transfers,Dollars,81,millions,6,v62305992,1.1.41,214700,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Less: non-financial capital acquisitions,Dollars,81,millions,6,v62305993,1.1.42,271812,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Fixed capital,Dollars,81,millions,6,v62305994,1.1.43,271364,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,New assets,Dollars,81,millions,6,v62305995,1.1.44,259536,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Existing assets,Dollars,81,millions,6,v62305996,1.1.45,11828,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Inventories,Dollars,81,millions,6,v62305997,1.1.46,448,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Equals: net lending or net borrowing,Dollars,81,millions,6,v62305998,1.1.47,-57112,,,,0
2022,Canada,2016A000011124,Unadjusted,Compensation of employees,Dollars,81,millions,6,v62305999,1.2.1,334034,,,,0
2022,Canada,2016A000011124,Unadjusted,Paid to residents by resident entities,Dollars,81,millions,6,v62306000,1.2.2,333763,,,,0
2022,Canada,2016A000011124,Unadjusted,Paid to residents by non-resident entities,Dollars,81,millions,6,v62306001,1.2.3,271,,,,0
2022,Canada,2016A000011124,Unadjusted,Plus: net mixed income,Dollars,81,millions,6,v62306002,1.2.4,52085,,,,0
2022,Canada,2016A000011124,Unadjusted,Non-farm,Dollars,81,millions,6,v62306003,1.2.5,21877,,,,0
2022,Canada,2016A000011124,Unadjusted,Farm,Dollars,81,millions,6,v62306004,1.2.6,10,,,,0
2022,Canada,2016A000011124,Unadjusted,Rental income of households,Dollars,81,millions,6,v62306005,1.2.7,30198,,,,0
2022,Canada,2016A000011124,Unadjusted,Plus: net property income,Dollars,81,millions,6,v62306006,1.2.8,39486,,,,0
2022,Canada,2016A000011124,Unadjusted,Property income received,Dollars,81,millions,6,v62306007,1.2.9,56264,,,,0
2022,Canada,2016A000011124,Unadjusted,Less: property income paid,Dollars,81,millions,6,v62306008,1.2.10,16778,,,,0
2022,Canada,2016A000011124,Unadjusted,Equals: primary household income,Dollars,81,millions,6,v62306009,1.2.11,425605,,,,0
2022,Canada,2016A000011124,Unadjusted,Primary household income,Dollars,81,millions,6,v62306010,1.2.12,425605,,,,0
2022,Canada,2016A000011124,Unadjusted,Plus: current transfers received,Dollars,81,millions,6,v62306011,1.2.13,106598,,,,0
2022,Canada,2016A000011124,Unadjusted,From non-profit institutions serving households,Dollars,81,millions,6,v62306012,1.2.14,2972,,,,0
2022,Canada,2016A000011124,Unadjusted,From corporations,Dollars,81,millions,6,v62306013,1.2.15,30251,,,,0
2022,Canada,2016A000011124,Unadjusted,From general governments,Dollars,81,millions,6,v62306014,1.2.16,72585,,,,0
2022,Canada,2016A000011124,Unadjusted,Employment insurance benefits,Dollars,81,millions,6,v62306015,1.2.17,6738,,,,0
2022,Canada,2016A000011124,Unadjusted,Social security benefits,Dollars,81,millions,6,v62306016,1.2.18,20363,,,,0
2022,Canada,2016A000011124,Unadjusted,Other benefits,Dollars,81,millions,6,v62306017,1.2.19,45484,,,,0
2022,Canada,2016A000011124,Unadjusted,From non-residents,Dollars,81,millions,6,v62306018,1.2.20,790,,,,0
2022,Canada,2016A000011124,Unadjusted,Less: current transfers paid,Dollars,81,millions,6,v62306019,1.2.21,177556,,,,0
2022,Canada,2016A000011124,Unadjusted,To non-profit institutions serving households,Dollars,81,millions,6,v62306020,1.2.22,5597,,,,0
2022,Canada,2016A000011124,Unadjusted,To corporations,Dollars,81,millions,6,v62306021,1.2.23,39683,,,,0
2022,Canada,2016A000011124,Unadjusted,To general governments,Dollars,81,millions,6,v62306022,1.2.24,130551,,,,0
2022,Canada,2016A000011124,Unadjusted,Personal income tax,Dollars,81,millions,6,v62306023,1.2.25,88581,,,,0
2022,Canada,2016A000011124,Unadjusted,Other current transfers,Dollars,81,millions,6,v62306024,1.2.26,41970,,,,0
2022,Canada,2016A000011124,Unadjusted,Of which: contributions to social insurance plans,Dollars,81,millions,6,v62306025,1.2.27,39009,,,,0
2022,Canada,2016A000011124,Unadjusted,To non-residents,Dollars,81,millions,6,v62306026,1.2.28,1725,,,,0
2022,Canada,2016A000011124,Unadjusted,Equals: household disposable income,Dollars,81,millions,6,v62306027,1.2.29,354647,,,,0
2022,Canada,2016A000011124,Unadjusted,Household disposable income,Dollars,81,millions,6,v62306028,1.2.30,354647,,,,0
2022,Canada,2016A000011124,Unadjusted,Less: household final consumption expenditure,Dollars,81,millions,6,v62306029,1.2.31,331421,,,,0
2022,Canada,2016A000011124,Unadjusted,Plus: change in pension entitlements,Dollars,81,millions,6,v105775423,1.2.48,9432,,,,0
2022,Canada,2016A000011124,Unadjusted,Equals: household net saving,Dollars,81,millions,6,v62306030,1.2.32,32658,,,,0
2022,Canada,2016A000011124,Unadjusted,Household saving rate,Percent,239,units,0,v62306031,1.2.33,9.2,,,,1
2022,Canada,2016A000011124,Unadjusted,Household net saving,Dollars,81,millions,6,v62306032,1.2.34,32658,,,,0
2022,Canada,2016A000011124,Unadjusted,Plus: consumption of fixed capital at replacement cost,Dollars,81,millions,6,v62306033,1.2.35,21122,,,,0
2022,Canada,2016A000011124,Unadjusted,Plus: net capital transfers received,Dollars,81,millions,6,v62306034,1.2.36,-588,,,,0
2022,Canada,2016A000011124,Unadjusted,From non-profit institutions serving households,Dollars,81,millions,6,v62306035,1.2.37,-726,,,,0
2022,Canada,2016A000011124,Unadjusted,From corporations,Dollars,81,millions,6,v62306036,1.2.38,0,,,,0
2022,Canada,2016A000011124,Unadjusted,From general governments,Dollars,81,millions,6,v62306037,1.2.39,138,,,,0
2022,Canada,2016A000011124,Unadjusted,From non-residents,Dollars,81,millions,6,v62306038,1.2.40,0,,,,0
2022,Canada,2016A000011124,Unadjusted,Equals: gross saving and capital transfers,Dollars,81,millions,6,v62306039,1.2.41,53192,,,,0
2022,Canada,2016A000011124,Unadjusted,Less: non-financial capital acquisitions,Dollars,81,millions,6,v62306040,1.2.42,56242,,,,0
2022,Canada,2016A000011124,Unadjusted,Fixed capital,Dollars,81,millions,6,v62306041,1.2.43,58954,,,,0
2022,Canada,2016A000011124,Unadjusted,New assets,Dollars,81,millions,6,v62306042,1.2.44,58316,,,,0
2022,Canada,2016A000011124,Unadjusted,Existing assets,Dollars,81,millions,6,v62306043,1.2.45,638,,,,0
2022,Canada,2016A000011124,Unadjusted,Inventories,Dollars,81,millions,6,v62306044,1.2.46,-2712,,,,0
2022,Canada,2016A000011124,Unadjusted,Equals: net lending or net borrowing,Dollars,81,millions,6,v62306045,1.2.47,-3050,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Compensation of employees,Dollars,81,millions,6,v62305952,1.1.1,1377868,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Paid to residents by resident entities,Dollars,81,millions,6,v62305953,1.1.2,1376756,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Paid to residents by non-resident entities,Dollars,81,millions,6,v62305954,1.1.3,1112,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Plus: net mixed income,Dollars,81,millions,6,v62305955,1.1.4,236452,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Non-farm,Dollars,81,millions,6,v62305956,1.1.5,97164,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Farm,Dollars,81,millions,6,v62305957,1.1.6,9752,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Rental income of households,Dollars,81,millions,6,v62305958,1.1.7,129536,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Plus: net property income,Dollars,81,millions,6,v62305959,1.1.8,159044,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Property income received,Dollars,81,millions,6,v62305960,1.1.9,235780,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Less: property income paid,Dollars,81,millions,6,v62305961,1.1.10,76736,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Equals: primary household income,Dollars,81,millions,6,v62305962,1.1.11,1773364,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Primary household income,Dollars,81,millions,6,v62305963,1.1.12,1773364,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Plus: current transfers received,Dollars,81,millions,6,v62305964,1.1.13,409988,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,From non-profit institutions serving households,Dollars,81,millions,6,v62305965,1.1.14,11348,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,From corporations,Dollars,81,millions,6,v62305966,1.1.15,122164,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,From general governments,Dollars,81,millions,6,v62305967,1.1.16,273208,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Employment insurance benefits,Dollars,81,millions,6,v62305968,1.1.17,19864,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Social security benefits,Dollars,81,millions,6,v62305969,1.1.18,80828,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Other benefits,Dollars,81,millions,6,v62305970,1.1.19,172516,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,From non-residents,Dollars,81,millions,6,v62305971,1.1.20,3268,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Less: current transfers paid,Dollars,81,millions,6,v62305972,1.1.21,672992,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,To non-profit institutions serving households,Dollars,81,millions,6,v62305973,1.1.22,23020,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,To corporations,Dollars,81,millions,6,v62305974,1.1.23,162444,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,To general governments,Dollars,81,millions,6,v62305975,1.1.24,480596,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Personal income tax,Dollars,81,millions,6,v62305976,1.1.25,339864,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Other current transfers,Dollars,81,millions,6,v62305977,1.1.26,140732,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Of which: contributions to social insurance plans,Dollars,81,millions,6,v62305978,1.1.27,128976,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,To non-residents,Dollars,81,millions,6,v62305979,1.1.28,6932,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Equals: household disposable income,Dollars,81,millions,6,v62305980,1.1.29,1510360,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Household disposable income,Dollars,81,millions,6,v62305981,1.1.30,1510360,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Less: household final consumption expenditure,Dollars,81,millions,6,v62305982,1.1.31,1473568,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Plus: change in pension entitlements,Dollars,81,millions,6,v105775422,1.1.48,40280,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Equals: household net saving,Dollars,81,millions,6,v62305983,1.1.32,77072,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Household saving rate,Percent,239,units,0,v62305984,1.1.33,5.1,,,,1
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Household net saving,Dollars,81,millions,6,v62305985,1.1.34,77072,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Plus: consumption of fixed capital at replacement cost,Dollars,81,millions,6,v62305986,1.1.35,87580,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Plus: net capital transfers received,Dollars,81,millions,6,v62305987,1.1.36,-2588,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,From non-profit institutions serving households,Dollars,81,millions,6,v62305988,1.1.37,-2928,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,From corporations,Dollars,81,millions,6,v62305989,1.1.38,0,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,From general governments,Dollars,81,millions,6,v62305990,1.1.39,340,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,From non-residents,Dollars,81,millions,6,v62305991,1.1.40,0,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Equals: gross saving and capital transfers,Dollars,81,millions,6,v62305992,1.1.41,162064,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Less: non-financial capital acquisitions,Dollars,81,millions,6,v62305993,1.1.42,246920,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Fixed capital,Dollars,81,millions,6,v62305994,1.1.43,244240,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,New assets,Dollars,81,millions,6,v62305995,1.1.44,236692,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Existing assets,Dollars,81,millions,6,v62305996,1.1.45,7548,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Inventories,Dollars,81,millions,6,v62305997,1.1.46,2680,,,,0
2022,Canada,2016A000011124,Seasonally adjusted at annual rates,Equals: net lending or net borrowing,Dollars,81,millions,6,v62305998,1.1.47,-84856,,,,0
2022,Canada,2016A000011124,Unadjusted,Compensation of employees,Dollars,81,millions,6,v62305999,1.2.1,344659,,,,0
2022,Canada,2016A000011124,Unadjusted,Paid to residents by resident entities,Dollars,81,millions,6,v62306000,1.2.2,344380,,,,0
2022,Canada,2016A000011124,Unadjusted,Paid to residents by non-resident entities,Dollars,81,millions,6,v62306001,1.2.3,279,,,,0
2022,Canada,2016A000011124,Unadjusted,Plus: net mixed income,Dollars,81,millions,6,v62306002,1.2.4,51131,,,,0
2022,Canada,2016A000011124,Unadjusted,Non-farm,Dollars,81,millions,6,v62306003,1.2.5,25369,,,,0
2022,Canada,2016A000011124,Unadjusted,Farm,Dollars,81,millions,6,v62306004,1.2.6,-7112,,,,0
2022,Canada,2016A000011124,Unadjusted,Rental income of households,Dollars,81,millions,6,v62306005,1.2.7,32874,,,,0
2022,Canada,2016A000011124,Unadjusted,Plus: net property income,Dollars,81,millions,6,v62306006,1.2.8,39574,,,,0
2022,Canada,2016A000011124,Unadjusted,Property income received,Dollars,81,millions,6,v62306007,1.2.9,58157,,,,0
2022,Canada,2016A000011124,Unadjusted,Less: property income paid,Dollars,81,millions,6,v62306008,1.2.10,18583,,,,0
2022,Canada,2016A000011124,Unadjusted,Equals: primary household income,Dollars,81,millions,6,v62306009,1.2.11,435364,,,,0
2022,Canada,2016A000011124,Unadjusted,Primary household income,Dollars,81,millions,6,v62306010,1.2.12,435364,,,,0
2022,Canada,2016A000011124,Unadjusted,Plus: current transfers received,Dollars,81,millions,6,v62306011,1.2.13,101888,,,,0
2022,Canada,2016A000011124,Unadjusted,From non-profit institutions serving households,Dollars,81,millions,6,v62306012,1.2.14,2841,,,,0
